Title,Description,URL,Access note,Subjects,Resource type,Access model,Provider
LORELEI Oromo incident language pack,"Language, text, or annotated corpus data related to LORELEI Oromo incident language pack. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99155631483408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
LORELEI Russian representative language pack,"Language, text, or annotated corpus data related to LORELEI Russian representative language pack. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=991011288351908651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
LORELEI Somali representative language pack : monolingual and parallel text,"Language, text, or annotated corpus data related to LORELEI Somali representative language pack : monolingual and parallel text. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99155790103408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
LORELEI Swahili representative language pack,"Language, text, or annotated corpus data related to LORELEI Swahili representative language pack. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99165715433408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
LORELEI Tagalog representative language pack,"Language, text, or annotated corpus data related to LORELEI Tagalog representative language pack. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99166517203408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
LORELEI Tamil representative language pack,"Language, text, or annotated corpus data related to LORELEI Tamil representative language pack. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99166517383408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
LORELEI Thai representative language pack,"Language, text, or annotated corpus data related to LORELEI Thai representative language pack. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99167410763408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
LORELEI Tigrinya incident language pack,"Language, text, or annotated corpus data related to LORELEI Tigrinya incident language pack. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99155870013408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
LORELEI Ukrainian representative language pack,"Language, text, or annotated corpus data related to LORELEI Ukrainian representative language pack. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99171642723408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
LORELEI Uyghur incident language pack,"Language, text, or annotated corpus data related to LORELEI Uyghur incident language pack. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99173664283408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
LORELEI Vietnamese representative language pack,"Language, text, or annotated corpus data related to LORELEI Vietnamese representative language pack. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99155868863408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
LORELEI Wolof representative language pack,"Language, text, or annotated corpus data related to LORELEI Wolof representative language pack. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99163036813408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
LORELEI Yoruba representative language pack,"Language, text, or annotated corpus data related to LORELEI Yoruba representative language pack. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99175446903408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
LORELEI Zulu representative language pack,"Language, text, or annotated corpus data related to LORELEI Zulu representative language pack. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99166791313408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
Machine reading phase 1 IC : training data,Research dataset covering Machine reading phase 1 IC : training data. Supports data-driven analysis and scholarship.,https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99155591313408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Social Sciences,Dataset,Hosted by Yale Library,Yale Library
Machine reading phase 1 NFL : scoring training data,Research dataset covering Machine reading phase 1 NFL : scoring training data. Supports data-driven analysis and scholarship.,https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99155832373408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Social Sciences,Dataset,Hosted by Yale Library,Yale Library
MACROPHONE,Research dataset covering MACROPHONE. Supports data-driven analysis and scholarship.,https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99149533433408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Social Sciences,Dataset,Hosted by Yale Library,Yale Library
Magic data Chinese Mandarin conversational speech,"Language, text, or annotated corpus data related to Magic data Chinese Mandarin conversational speech. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99155780323408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
Mandarin-English code-switching in South-East Asia,"Language, text, or annotated corpus data related to Mandarin-English code-switching in South-East Asia. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99171493823408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
Mergent ESG ratings,Research dataset covering Mergent ESG ratings. Supports data-driven analysis and scholarship.,https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99153867123408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Social Sciences,Dataset,Hosted by Yale Library,Yale Library
Mergent municipal bonds database,Research dataset covering Mergent municipal bonds database. Supports data-driven analysis and scholarship.,https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99140778683408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Government & Public Policy,Dataset,Hosted by Yale Library,Yale Library
Metalogue multi-Issue bargaining dialogue,"Language, text, or annotated corpus data related to Metalogue multi-Issue bargaining dialogue. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99155726783408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
Metals Consulting International steel plants/plants & companies database,Research dataset covering Metals Consulting International steel plants/plants & companies database. Supports data-driven analysis and scholarship.,https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99176363683408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Business & Economics,Dataset,Hosted by Yale Library,Yale Library
Minorities at Risk dataset,Research dataset covering Minorities at Risk. Supports data-driven analysis and scholarship.,http://ssrs.yale.edu/data/SSDA/MRD/,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Social Sciences,Dataset,Hosted by Yale Library,Yale Library
Mixer 3 speech,"Language, text, or annotated corpus data related to Mixer 3 speech. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99166517443408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
Mixer 7 speech,"Language, text, or annotated corpus data related to Mixer 7 speech. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99167495813408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
Multi-language conversational telephone speech 2011. Arabic group,"Language, text, or annotated corpus data related to Multi-language conversational telephone speech 2011. Arabic group. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99155751123408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
Multi-language conversational telephone speech 2011. Central Asian,"Language, text, or annotated corpus data related to Multi-language conversational telephone speech 2011. Central Asian. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99155737183408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
Multi-Language conversational telephone speech 2011. Central European,"Language, text, or annotated corpus data related to Multi-Language conversational telephone speech 2011. Central European. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99155739353408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
Multi-language conversational telephone speech 2011. East Asian,"Language, text, or annotated corpus data related to Multi-language conversational telephone speech 2011. East Asian. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99155779643408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
Multi-language conversational telephone speech 2011. English group,"Language, text, or annotated corpus data related to Multi-language conversational telephone speech 2011. English group. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99155752023408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
Multi-language conversational telephone speech 2011. Mandarin Chinese,"Language, text, or annotated corpus data related to Multi-language conversational telephone speech 2011. Mandarin Chinese. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99155647283408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
Multi-language conversational telephone speech 2011. Slavic Group,"Language, text, or annotated corpus data related to Multi-language conversational telephone speech 2011. Slavic Group. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99132011643408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
Multi-language conversational telephone speech 2011. South Asian,"Language, text, or annotated corpus data related to Multi-language conversational telephone speech 2011. South Asian. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99171663873408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
Multi-Language conversational telephone speech 2011. Spanish,"Language, text, or annotated corpus data related to Multi-Language conversational telephone speech 2011. Spanish. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99155745323408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
Multi-language conversational telephone speech 2011. Turkish,"Language, text, or annotated corpus data related to Multi-language conversational telephone speech 2011. Turkish. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99132079303408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
Multilingual ATlS,Research dataset covering Multilingual ATlS. Supports data-driven analysis and scholarship.,https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99155798043408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Social Sciences,Dataset,Hosted by Yale Library,Yale Library
MultiTACRED,Research dataset covering MultiTACRED. Supports data-driven analysis and scholarship.,https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99175446783408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Social Sciences,Dataset,Hosted by Yale Library,Yale Library
Municipal form of government dataset,Research dataset covering Municipal form of government. Supports data-driven analysis and scholarship.,https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99112089203408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Government & Public Policy,Dataset,Hosted by Yale Library,Yale Library
MWE-Aware English Dependency Corpus,"Language, text, or annotated corpus data related to MWE-Aware English Dependency Corpus. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99132012363408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
MWE-Aware English Dependency Corpus 2.0,"Language, text, or annotated corpus data related to MWE-Aware English Dependency Corpus 2.0. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99135058583408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
"National natality survey and national fetal mortality survey, 1980","Survey or observational data related to National natality survey and national fetal mortality survey, 1980. Useful for quantitative social science, policy, and demographic research.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99106123083408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Social Sciences; Health & Medicine,Survey Data,Hosted by Yale Library,Yale Library
New Baltic Barometer I,"Survey or observational data related to New Baltic Barometer I. Useful for quantitative social science, policy, and demographic research.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99105079983408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Social Sciences,Survey Data,Hosted by Yale Library,Yale Library
New Democracies Barometer I,"Survey or observational data related to New Democracies Barometer I. Useful for quantitative social science, policy, and demographic research.",http://ssrs.yale.edu/data/SSDA/CSPP/,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Social Sciences,Survey Data,Hosted by Yale Library,Yale Library
New Democracies Barometer III,"Survey or observational data related to New Democracies Barometer III. Useful for quantitative social science, policy, and demographic research.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99105214363408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Social Sciences,Survey Data,Hosted by Yale Library,Yale Library
New Democracies Barometer ll,"Survey or observational data related to New Democracies Barometer ll. Useful for quantitative social science, policy, and demographic research.",http://ssrs.yale.edu/data/SSDA/CSPP/,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Social Sciences,Survey Data,Hosted by Yale Library,Yale Library
New Democracies Barometer lV,"Survey or observational data related to New Democracies Barometer lV. Useful for quantitative social science, policy, and demographic research.",http://ssrs.yale.edu/data/SSDA/CSPP/,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Social Sciences,Survey Data,Hosted by Yale Library,Yale Library
New Democracies Barometer V,"Survey or observational data related to New Democracies Barometer V. Useful for quantitative social science, policy, and demographic research.",http://ssrs.yale.edu/data/SSDA/CSPP/,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Social Sciences,Survey Data,Hosted by Yale Library,Yale Library
New Democracies Barometer VI,"Survey or observational data related to New Democracies Barometer VI. Useful for quantitative social science, policy, and demographic research.",http://ssrs.yale.edu/data/SSDA/CSPP/,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Social Sciences,Survey Data,Hosted by Yale Library,Yale Library
New Europe Barometer 2004,"Survey or observational data related to New Europe Barometer 2004. Useful for quantitative social science, policy, and demographic research.",http://ssrs.yale.edu/data/SSDA/CSPP/New_Europe_Barometer_2004-2005/,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Social Sciences,Survey Data,Hosted by Yale Library,Yale Library
New Russia Barometer III,"Survey or observational data related to New Russia Barometer III. Useful for quantitative social science, policy, and demographic research.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99105086953408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Social Sciences,Survey Data,Hosted by Yale Library,Yale Library
NewSoMe corpus of opinion in blogs,Research dataset covering NewSoMe corpus of opinion in blogs. Supports data-driven analysis and scholarship.,https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99132007683408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,News & Media,Dataset,Hosted by Yale Library,Yale Library
Nikkei NEEDS. Bank loan data,Research dataset covering Nikkei NEEDS. Bank loan data. Supports data-driven analysis and scholarship.,https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99166732603408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Business & Economics,Dataset,Hosted by Yale Library,Yale Library
Noisy TIMIT speech,"Language, text, or annotated corpus data related to Noisy TIMIT speech. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99132012493408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
NUBUC,Research dataset covering NUBUC. Supports data-driven analysis and scholarship.,https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99163101353408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Social Sciences,Dataset,Hosted by Yale Library,Yale Library
NXT Switchboard annotations,"Language, text, or annotated corpus data related to NXT Switchboard annotations. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99155689323408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
OntoNotes,"Language, text, or annotated corpus data related to OntoNotes. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99156808083408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
"Parliamentary map of India, 2009","Geospatial data related to Parliamentary map of India, 2009, including geographic, mapping, or location-based information for spatial analysis.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99119098253408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,GIS & Spatial Data; Social Sciences,Geospatial Data,Hosted by Yale Library,Yale Library
Penn discourse treebank,"Language, text, or annotated corpus data related to Penn discourse treebank. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99127511503408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation; Business & Economics,Linguistic Data,Hosted by Yale Library,Yale Library
Penn discourse treebank : German translation,"Language, text, or annotated corpus data related to Penn discourse treebank : German translation. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99157686893408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation; Business & Economics,Linguistic Data,Hosted by Yale Library,Yale Library
Penn Korean universal dependency treebank,"Language, text, or annotated corpus data related to Penn Korean universal dependency treebank. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99166572013408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation; Business & Economics,Linguistic Data,Hosted by Yale Library,Yale Library
Penn treebank project,"Language, text, or annotated corpus data related to Penn treebank project. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99155804563408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation; Business & Economics,Linguistic Data,Hosted by Yale Library,Yale Library
Pesquisa nacional por amostra de domicílios,Research dataset covering Pesquisa nacional por amostra de domicílios. Supports data-driven analysis and scholarship.,https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=9937425423408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Social Sciences,Dataset,Hosted by Yale Library,Yale Library
Phonemes of Arabic,"Language, text, or annotated corpus data related to Phonemes of Arabic. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99156719273408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
Phrase detectives corpus,Research dataset covering Phrase detectives corpus. Supports data-driven analysis and scholarship.,https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99135059233408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Social Sciences,Dataset,Hosted by Yale Library,Yale Library
Placing parties in American politics : [dataset],Research dataset covering Placing parties in American politics : [dataset]. Supports data-driven analysis and scholarship.,https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99105824223408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Social Sciences,Dataset,Hosted by Yale Library,Yale Library
Polish speech database,"Language, text, or annotated corpus data related to Polish speech database. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99155780133408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
Pollmap of India,"Geospatial data related to Pollmap of India, including geographic, mapping, or location-based information for spatial analysis.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99104301713408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,GIS & Spatial Data; Social Sciences,Geospatial Data,Hosted by Yale Library,Yale Library
Power outage historical data,Research dataset covering Power outage historical data. Supports data-driven analysis and scholarship.,https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99159673333408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Social Sciences,Dataset,Hosted by Yale Library,Yale Library
Presidential results by congressional district,Research dataset covering Presidential results by congressional district. Supports data-driven analysis and scholarship.,https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99104728793408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Government & Public Policy,Dataset,Hosted by Yale Library,Yale Library
Presidential results by county,Research dataset covering Presidential results by county. Supports data-driven analysis and scholarship.,http://ssrs.yale.edu/data/SSDA/POLIDATA/,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Government & Public Policy,Dataset,Hosted by Yale Library,Yale Library
Proposition bank I,Research dataset covering Proposition bank I. Supports data-driven analysis and scholarship.,https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99127511103408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Business & Economics,Dataset,Hosted by Yale Library,Yale Library
